dataset,method,run_id,bin,bin_probability,bin_frequency,bin_weight
cifar100,clora,1,14,0.9630463727488505,0.9237057220708447,0.0367
cifar100,clora,0,0,0.06180500239133835,0.0,0.0004
cifar100,clora,0,1,0.11153475693830354,0.14173228346456693,0.0254
cifar100,clora,0,2,0.16931532321417658,0.19426336375488917,0.0767
cifar100,clora,0,3,0.23366812133789064,0.249,0.1
cifar100,clora,0,4,0.2996036410331726,0.326171875,0.1024
cifar100,clora,0,5,0.3664331528746966,0.36019417475728155,0.103
cifar100,clora,0,6,0.43415306407592896,0.39838220424671383,0.0989
cifar100,clora,0,7,0.4997849377532992,0.4555198285101822,0.0933
cifar100,clora,0,8,0.5659122114760265,0.5171503957783641,0.0758
cifar100,clora,0,9,0.6327813331117021,0.5820668693009119,0.0658
cifar100,clora,0,10,0.6984753355153838,0.6415094339622641,0.0583
cifar100,clora,0,11,0.7668366303315034,0.6738738738738739,0.0555
cifar100,clora,0,12,0.832843017578125,0.7566037735849057,0.053
cifar100,clora,0,13,0.8986286504076457,0.8474945533769063,0.0459
cifar100,clora,0,14,0.966392851712411,0.9320175438596491,0.0456
cifar100,clora,3,0,0.06343457102775574,0.3333333333333333,0.0006
cifar100,clora,3,1,0.11160859308744732,0.16776315789473684,0.0304
cifar100,clora,3,2,0.17025659397948595,0.17879948914431673,0.0783
cifar100,clora,3,3,0.23408528018898328,0.24453280318091453,0.1006
cifar100,clora,3,4,0.29978518616355443,0.3449575871819039,0.1061
cifar100,clora,3,5,0.3650283956617173,0.36679174484052535,0.1066
cifar100,clora,3,6,0.4327318411899278,0.4362549800796813,0.1004
cifar100,clora,3,7,0.49895937971966364,0.4510739856801909,0.0838
cifar100,clora,3,8,0.5650596363317855,0.5113788487282463,0.0747
cifar100,clora,3,9,0.6322144764225658,0.6067073170731707,0.0656
cifar100,clora,3,10,0.6989721830657851,0.6625441696113075,0.0566
cifar100,clora,3,11,0.7668687445092871,0.6927710843373494,0.0498
cifar100,clora,3,12,0.8318347001401072,0.7816764132553606,0.0513
cifar100,clora,3,13,0.8993363698323568,0.8708333333333333,0.048
cifar100,clora,3,14,0.9652940782450014,0.972457627118644,0.0472
cifar100,clora,4,0,0.06312635540962219,0.0,0.0004
cifar100,clora,4,1,0.11253929819379534,0.10357142857142858,0.028
cifar100,clora,4,2,0.1701555056508689,0.2147165259348613,0.0829
cifar100,clora,4,3,0.23462544498757426,0.2522851919561243,0.1094
cifar100,clora,4,4,0.2996094273906921,0.31931330472103003,0.1165
cifar100,clora,4,5,0.36689171424278844,0.37924865831842575,0.1118
cifar100,clora,4,6,0.43203778726800446,0.433502538071066,0.0985
cifar100,clora,4,7,0.49878378912190163,0.48905109489051096,0.0822
cifar100,clora,4,8,0.5663596030112144,0.5465465465465466,0.0666
cifar100,clora,4,9,0.6313420029937243,0.6163934426229508,0.061
cifar100,clora,4,10,0.6997257302024148,0.64,0.055
cifar100,clora,4,11,0.766021603186762,0.7166324435318275,0.0487
cifar100,clora,4,12,0.832727127716321,0.726890756302521,0.0476
cifar100,clora,4,13,0.8988466521643398,0.824634655532359,0.0479
cifar100,clora,4,14,0.965301092739763,0.9195402298850575,0.0435
cifar100,ewc,2,0,0.059654027223587036,0.0,0.0024
cifar100,ewc,2,1,0.10807427915266758,0.12849740932642487,0.0965
cifar100,ewc,2,2,0.16705587635869565,0.14880587875076545,0.1633
cifar100,ewc,2,3,0.23172242416145097,0.20451339915373765,0.1418
cifar100,ewc,2,4,0.2978223546891765,0.23776824034334765,0.1165
cifar100,ewc,2,5,0.36547781480379044,0.28914405010438415,0.0958
cifar100,ewc,2,6,0.43327147798388416,0.3219895287958115,0.0764
cifar100,ewc,2,7,0.49901882551873994,0.3408360128617363,0.0622
cifar100,ewc,2,8,0.566210385769774,0.3822975517890772,0.0531
cifar100,ewc,2,9,0.6328135899135044,0.41517857142857145,0.0448
cifar100,ewc,2,10,0.6996352342274087,0.44584382871536526,0.0397
cifar100,ewc,2,11,0.7640860964576032,0.470404984423676,0.0321
cifar100,ewc,2,12,0.8311255581407662,0.5150602409638554,0.0332
cifar100,ewc,2,13,0.900301289805904,0.615916955017301,0.0289
cifar100,ewc,2,14,0.9575179250616777,0.6917293233082706,0.0133
cifar100,ewc,1,0,0.05882601798335208,0.13924050632911392,0.0079
cifar100,ewc,1,1,0.10561996703384105,0.10327455919395466,0.1191
cifar100,ewc,1,2,0.16557086138241353,0.1583710407239819,0.1547
cifar100,ewc,1,3,0.2324909962184507,0.20590582601755786,0.1253
cifar100,ewc,1,4,0.2988903427845138,0.277882797731569,0.1058
cifar100,ewc,1,5,0.36546517704310044,0.298876404494382,0.089
cifar100,ewc,1,6,0.43297271521476427,0.31614654002713705,0.0737
cifar100,ewc,1,7,0.49989501006843506,0.3147286821705426,0.0645
cifar100,ewc,1,8,0.5658033123124118,0.4067796610169492,0.0531
cifar100,ewc,1,9,0.6332749387051196,0.3893617021276596,0.047
cifar100,ewc,1,10,0.7005561546043113,0.3912037037037037,0.0432
cifar100,ewc,1,11,0.7655202692205255,0.42424242424242425,0.0396
cifar100,ewc,1,12,0.8322701201797528,0.4763231197771588,0.0359
cifar100,ewc,1,13,0.8970844843616225,0.565068493150685,0.0292
cifar100,ewc,1,14,0.9593758900960286,0.6916666666666667,0.012
cifar100,ewc,0,0,0.058795405156684646,0.09090909090909091,0.0066
cifar100,ewc,0,1,0.10669194232386828,0.10522022838499184,0.1226
cifar100,ewc,0,2,0.1659198024733077,0.1755153029356652,0.1601
cifar100,ewc,0,3,0.23167280315835292,0.20839363241678727,0.1382
cifar100,ewc,0,4,0.2994449028057601,0.24118738404452691,0.1078
cifar100,ewc,0,5,0.3656313649881426,0.2717258261933905,0.0817
cifar100,ewc,0,6,0.43191806135506466,0.30896551724137933,0.0725
cifar100,ewc,0,7,0.5005686255249635,0.33889816360601,0.0599
cifar100,ewc,0,8,0.5645346766554015,0.3202247191011236,0.0534
cifar100,ewc,0,9,0.6347009778598657,0.3864734299516908,0.0414
cifar100,ewc,0,10,0.6988324954185957,0.37530864197530867,0.0405
cifar100,ewc,0,11,0.7660593008066152,0.45194805194805193,0.0385
cifar100,ewc,0,12,0.8326545266544118,0.4852941176470588,0.034
cifar100,ewc,0,13,0.8972362558185432,0.6062717770034843,0.0287
cifar100,ewc,0,14,0.9556731095550753,0.7446808510638298,0.0141
cifar100,ewc,3,0,0.05797826676141648,0.09523809523809523,0.0042
cifar100,ewc,3,1,0.1061330477100383,0.11276794035414725,0.1073
cifar100,ewc,3,2,0.16603699334378608,0.1820580474934037,0.1516
cifar100,ewc,3,3,0.23221116499467329,0.20833333333333334,0.132
cifar100,ewc,3,4,0.29804186967570356,0.24954792043399637,0.1106
cifar100,ewc,3,5,0.36445217498584087,0.24520255863539445,0.0938
cifar100,ewc,3,6,0.43243066717477424,0.34419263456090654,0.0706
cifar100,ewc,3,7,0.4982872498341096,0.3301282051282051,0.0624
cifar100,ewc,3,8,0.565956859382051,0.3303249097472924,0.0554
cifar100,ewc,3,9,0.6326825764055446,0.40632054176072235,0.0443
cifar100,ewc,3,10,0.6993960528306558,0.431924882629108,0.0426
cifar100,ewc,3,11,0.7651835123697917,0.4861111111111111,0.036
cifar100,ewc,3,12,0.8325530760409685,0.4906166219839142,0.0373
cifar100,ewc,3,13,0.8993922388830851,0.49709302325581395,0.0344
cifar100,ewc,3,14,0.9562547956194196,0.6514285714285715,0.0175
cifar100,ewc,4,0,0.05911706884702047,0.08333333333333333,0.0048
cifar100,ewc,4,1,0.10633945944321216,0.09447236180904522,0.0995
cifar100,ewc,4,2,0.16636964307223454,0.16511936339522545,0.1508
cifar100,ewc,4,3,0.23249357292451053,0.1686746987951807,0.1328
cifar100,ewc,4,4,0.2991110614718554,0.21396598030438674,0.1117
cifar100,ewc,4,5,0.36408765703880475,0.2616609783845279,0.0879
cifar100,ewc,4,6,0.4325303395589193,0.26944444444444443,0.072
cifar100,ewc,4,7,0.4981625553502933,0.29422382671480146,0.0554
cifar100,ewc,4,8,0.5653009068213731,0.3231357552581262,0.0523
cifar100,ewc,4,9,0.6317956465709058,0.37721518987341773,0.0395
cifar100,ewc,4,10,0.699605330152353,0.4180522565320665,0.0421
cifar100,ewc,4,11,0.7661049582741477,0.4444444444444444,0.0396
cifar100,ewc,4,12,0.8332278449666244,0.4486873508353222,0.0419
cifar100,ewc,4,13,0.899899499542467,0.5088161209068011,0.0397
cifar100,ewc,4,14,0.9590816243489584,0.6533333333333333,0.03
cifar100,inflora,2,0,0.06086191162467003,0.0625,0.0016
cifar100,inflora,2,1,0.11014278191180268,0.11900826446280992,0.0605
cifar100,inflora,2,2,0.16766356217550685,0.1665351223362273,0.1267
cifar100,inflora,2,3,0.23283441166593957,0.23659074210139602,0.1361
cifar100,inflora,2,4,0.29998867378170097,0.31918505942275044,0.1178
cifar100,inflora,2,5,0.3666255108106422,0.3469387755102041,0.1127
cifar100,inflora,2,6,0.43336422838255045,0.4161425576519916,0.0954
cifar100,inflora,2,7,0.49997828556941104,0.48846153846153845,0.078
cifar100,inflora,2,8,0.5646686585377626,0.4942339373970346,0.0607
cifar100,inflora,2,9,0.6327168198882557,0.5389344262295082,0.0488
cifar100,inflora,2,10,0.6979817610520583,0.6201923076923077,0.0416
cifar100,inflora,2,11,0.7653980396412037,0.6617283950617284,0.0405
cifar100,inflora,2,12,0.8335882030359517,0.6717325227963525,0.0329
cifar100,inflora,2,13,0.9003498192989465,0.7083333333333334,0.0264
cifar100,inflora,2,14,0.9638815442916795,0.8916256157635468,0.0203
cifar100,inflora,1,0,0.06097549862331814,0.16666666666666666,0.0018
cifar100,inflora,1,1,0.108272319144391,0.10904255319148937,0.0752
cifar100,inflora,1,2,0.16664907215799504,0.19691403379867745,0.1361
cifar100,inflora,1,3,0.2330501244161477,0.2669039145907473,0.1405
cifar100,inflora,1,4,0.29990518715486947,0.321285140562249,0.1245
cifar100,inflora,1,5,0.3652278440007904,0.39883268482490275,0.1028
cifar100,inflora,1,6,0.43189529136375143,0.4479166666666667,0.0864
cifar100,inflora,1,7,0.49889099293997874,0.4660056657223796,0.0706
cifar100,inflora,1,8,0.5651115390897212,0.5226480836236934,0.0574
cifar100,inflora,1,9,0.631252051389069,0.578838174273859,0.0482
cifar100,inflora,1,10,0.6996031932341746,0.6333333333333333,0.039
cifar100,inflora,1,11,0.7657682857411431,0.6711229946524064,0.0374
cifar100,inflora,1,12,0.8319076493074761,0.6430678466076696,0.0339
cifar100,inflora,1,13,0.897629912470428,0.6830985915492958,0.0284
cifar100,inflora,1,14,0.9605229409892907,0.8202247191011236,0.0178
cifar100,inflora,0,0,0.05996848778291182,0.18181818181818182,0.0011
cifar100,inflora,0,1,0.10902891467642527,0.1386748844375963,0.0649
cifar100,inflora,0,2,0.16772978863011104,0.212241653418124,0.1258
cifar100,inflora,0,3,0.2332814645317039,0.27814088598402326,0.1377
cifar100,inflora,0,4,0.29832169616106646,0.3244336569579288,0.1236
cifar100,inflora,0,5,0.36668739136326256,0.3626794258373206,0.1045
cifar100,inflora,0,6,0.4318983328683036,0.4045714285714286,0.0875
cifar100,inflora,0,7,0.4992161163447303,0.4519846350832266,0.0781
cifar100,inflora,0,8,0.5652837618975572,0.5545774647887324,0.0568
cifar100,inflora,0,9,0.6327002125401651,0.5846774193548387,0.0496
cifar100,inflora,0,10,0.699188232421875,0.6470588235294118,0.0425
cifar100,inflora,0,11,0.7662719082391986,0.7150395778364116,0.0379
cifar100,inflora,0,12,0.834038456784019,0.7436708860759493,0.0316
cifar100,inflora,0,13,0.9008862725619612,0.7178683385579937,0.0319
cifar100,inflora,0,14,0.9628711052660672,0.6716981132075471,0.0265
cifar100,inflora,3,0,0.059823769789475664,0.0,0.0013
cifar100,inflora,3,1,0.10941881624606287,0.12648221343873517,0.0759
cifar100,inflora,3,2,0.16726369287917905,0.19582433405327573,0.1389
cifar100,inflora,3,3,0.23223545646084193,0.2545871559633027,0.1308
cifar100,inflora,3,4,0.2991210205914223,0.2902397260273973,0.1168
cifar100,inflora,3,5,0.36686435676890716,0.3530571992110454,0.1014
cifar100,inflora,3,6,0.4318286583360366,0.40253748558246827,0.0867
cifar100,inflora,3,7,0.499237722174585,0.43766937669376693,0.0738
cifar100,inflora,3,8,0.5643502157242571,0.4524590163934426,0.061
cifar100,inflora,3,9,0.6329452514648437,0.4777777777777778,0.054
cifar100,inflora,3,10,0.6987808436563571,0.5251141552511416,0.0438
cifar100,inflora,3,11,0.7643437423105315,0.6115485564304461,0.0381
cifar100,inflora,3,12,0.8312510113383449,0.688953488372093,0.0344
cifar100,inflora,3,13,0.8978813391163516,0.8148148148148148,0.0243
cifar100,inflora,3,14,0.9605827331542969,0.925531914893617,0.0188
cifar100,inflora,4,0,0.05820121765136719,0.0,0.002
cifar100,inflora,4,1,0.1089368427113049,0.1396957123098202,0.0723
cifar100,inflora,4,2,0.1672795200819017,0.20606916019760058,0.1417
cifar100,inflora,4,3,0.23231730969424175,0.2625090645395214,0.1379
cifar100,inflora,4,4,0.29885212645880566,0.3322341302555647,0.1213
cifar100,inflora,4,5,0.36624338515410176,0.3593033913840513,0.1091
cifar100,inflora,4,6,0.4317928831688926,0.44537815126050423,0.0833
cifar100,inflora,4,7,0.4991475018587979,0.49857954545454547,0.0704
cifar100,inflora,4,8,0.5655069167476193,0.5586690017513135,0.0571
cifar100,inflora,4,9,0.633145698211478,0.5534591194968553,0.0477
cifar100,inflora,4,10,0.6989736226634671,0.6096997690531177,0.0433
cifar100,inflora,4,11,0.7651900336855934,0.6755952380952381,0.0336
cifar100,inflora,4,12,0.8323281860351562,0.7066666666666667,0.03
cifar100,inflora,4,13,0.9010316910282258,0.7741935483870968,0.031
cifar100,inflora,4,14,0.9631161072093588,0.7305699481865285,0.0193
cifar100,lora,2,0,0.05976357460021973,0.03,0.01
cifar100,lora,2,1,0.10381041504539286,0.056179775280898875,0.1157
cifar100,lora,2,2,0.16520187523678592,0.0940484937545922,0.1361
cifar100,lora,2,3,0.2317748240218263,0.08157653528872594,0.1091
cifar100,lora,2,4,0.2987997713955966,0.10545454545454545,0.0825
cifar100,lora,2,5,0.3671525207876462,0.12719298245614036,0.0684
cifar100,lora,2,6,0.4322220293571773,0.10120068610634649,0.0583
cifar100,lora,2,7,0.5002196422930535,0.13214990138067062,0.0507
cifar100,lora,2,8,0.5653526119240674,0.13808463251670378,0.0449
cifar100,lora,2,9,0.6312705630347842,0.14047619047619048,0.042
cifar100,lora,2,10,0.7015530122105781,0.17675544794188863,0.0413
cifar100,lora,2,11,0.765619755929296,0.1909307875894988,0.0419
cifar100,lora,2,12,0.833507287456262,0.23938223938223938,0.0518
cifar100,lora,2,13,0.900025366249025,0.24804992199687986,0.0641
cifar100,lora,2,14,0.966791739830604,0.45072115384615385,0.0832
cifar100,lora,1,0,0.05807066675442368,0.03731343283582089,0.0134
cifar100,lora,1,1,0.10190731098583872,0.07093292212798766,0.1297
cifar100,lora,1,2,0.16523096980921145,0.07349665924276169,0.1347
cifar100,lora,1,3,0.23287083320466898,0.08201581027667984,0.1012
cifar100,lora,1,4,0.2993077274591949,0.08921933085501858,0.0807
cifar100,lora,1,5,0.36545603636760626,0.10413476263399694,0.0653
cifar100,lora,1,6,0.4334096312522888,0.11328125,0.0512
cifar100,lora,1,7,0.4992405012542126,0.12352941176470589,0.051
cifar100,lora,1,8,0.5677162774718634,0.15346534653465346,0.0404
cifar100,lora,1,9,0.6321355778732846,0.18138424821002386,0.0419
cifar100,lora,1,10,0.6994859045678443,0.16483516483516483,0.0364
cifar100,lora,1,11,0.7670435074272506,0.19954128440366972,0.0436
cifar100,lora,1,12,0.833943883061925,0.22727272727272727,0.0462
cifar100,lora,1,13,0.9017659255958078,0.3016845329249617,0.0653
cifar100,lora,1,14,0.9677997627643624,0.3747474747474748,0.099
cifar100,lora,0,0,0.05619314168518335,0.06167400881057269,0.0227
cifar100,lora,0,1,0.10168373107910156,0.06125,0.16
cifar100,lora,0,2,0.16540686086990777,0.08138711960368011,0.1413
cifar100,lora,0,3,0.23141899108886718,0.109375,0.096
cifar100,lora,0,4,0.2985681642953317,0.10626702997275204,0.0734
cifar100,lora,0,5,0.3658572153679455,0.09859154929577464,0.0639
cifar100,lora,0,6,0.4319782140541465,0.13034623217922606,0.0491
cifar100,lora,0,7,0.5003145658052884,0.11188811188811189,0.0429
cifar100,lora,0,8,0.5661283529029703,0.11556603773584906,0.0424
cifar100,lora,0,9,0.6322566616919733,0.16666666666666666,0.0372
cifar100,lora,0,10,0.7005333278490149,0.14402173913043478,0.0368
cifar100,lora,0,11,0.766777753829956,0.17447916666666666,0.0384
cifar100,lora,0,12,0.8338329917506168,0.2412280701754386,0.0456
cifar100,lora,0,13,0.9027223697378616,0.26776859504132233,0.0605
cifar100,lora,0,14,0.9674543962712278,0.3997772828507795,0.0898
cifar100,lora,3,0,0.05882631096185422,0.029411764705882353,0.0102
cifar100,lora,3,1,0.10361118253283326,0.05564784053156146,0.1204
cifar100,lora,3,2,0.16539802439401577,0.062316715542521994,0.1364
cifar100,lora,3,3,0.23110333526783097,0.06941838649155722,0.1066
cifar100,lora,3,4,0.29946424842653213,0.12419006479481641,0.0926
cifar100,lora,3,5,0.3641397136531464,0.12054794520547946,0.073
cifar100,lora,3,6,0.4336105993695478,0.12014134275618374,0.0566
cifar100,lora,3,7,0.4989387146321326,0.13676731793960922,0.0563
cifar100,lora,3,8,0.565083078533336,0.15365239294710328,0.0397
cifar100,lora,3,9,0.6320936101688799,0.15473441108545036,0.0433
cifar100,lora,3,10,0.699717032191265,0.17590361445783131,0.0415
cifar100,lora,3,11,0.7668112911923579,0.19721577726218098,0.0431
cifar100,lora,3,12,0.8352594461526957,0.24324324324324326,0.0444
cifar100,lora,3,13,0.9023176681163699,0.31976744186046513,0.0516
cifar100,lora,3,14,0.9684855143229166,0.431791221826809,0.0843
cifar100,lora,4,0,0.057727450416201635,0.047619047619047616,0.0126
cifar100,lora,4,1,0.10352733236752593,0.06167400881057269,0.1362
cifar100,lora,4,2,0.16526269112774092,0.08388037928519329,0.1371
cifar100,lora,4,3,0.2317443062170445,0.08198284080076262,0.1049
cifar100,lora,4,4,0.2982618522879809,0.08899876390605686,0.0809
cifar100,lora,4,5,0.36570049931827825,0.11182108626198083,0.0626
cifar100,lora,4,6,0.4334224912476241,0.1520572450805009,0.0559
cifar100,lora,4,7,0.498023264692644,0.11728395061728394,0.0486
cifar100,lora,4,8,0.5662917460291839,0.15702479338842976,0.0484
cifar100,lora,4,9,0.6337434229829386,0.1681614349775785,0.0446
cifar100,lora,4,10,0.6986921563205949,0.18072289156626506,0.0415
cifar100,lora,4,11,0.7664888881848362,0.2340966921119593,0.0393
cifar100,lora,4,12,0.8338612643155184,0.24772727272727274,0.044
cifar100,lora,4,13,0.9028538059543919,0.3171171171171171,0.0555
cifar100,lora,4,14,0.9680922229406641,0.42662116040955633,0.0879
cifar100,rwalk,2,0,0.0,0.0,0.0
cifar100,rwalk,2,1,0.12689737478892008,0.3333333333333333,0.0003
cifar100,rwalk,2,2,0.17405053307028379,0.12941176470588237,0.0085
cifar100,rwalk,2,3,0.23621962147374306,0.14919354838709678,0.0248
cifar100,rwalk,2,4,0.30180753510573816,0.2044334975369458,0.0406
cifar100,rwalk,2,5,0.367423431218019,0.2631578947368421,0.0513
cifar100,rwalk,2,6,0.43387243971114153,0.32565284178187404,0.0651
cifar100,rwalk,2,7,0.5009944092790664,0.36363636363636365,0.0737
cifar100,rwalk,2,8,0.5675645365145962,0.39643347050754457,0.0729
cifar100,rwalk,2,9,0.6321345768921764,0.3872340425531915,0.0705
cifar100,rwalk,2,10,0.7000297511760117,0.4402420574886536,0.0661
cifar100,rwalk,2,11,0.7670238918728298,0.475,0.072
cifar100,rwalk,2,12,0.8342719268798828,0.52125,0.08
cifar100,rwalk,2,13,0.9014803648494825,0.5660377358490566,0.0954
cifar100,rwalk,2,14,0.979960065319001,0.789454806312769,0.2788
cifar100,rwalk,1,0,0.0,0.0,0.0
cifar100,rwalk,1,1,0.11529154637280632,0.0,0.0017
cifar100,rwalk,1,2,0.17415420607765122,0.15841584158415842,0.0101
cifar100,rwalk,1,3,0.23582188121059486,0.17894736842105263,0.0285
cifar100,rwalk,1,4,0.30305380519432357,0.23544303797468355,0.0395
cifar100,rwalk,1,5,0.3673031245436624,0.29345794392523367,0.0535
cifar100,rwalk,1,6,0.43416864444047976,0.28846153846153844,0.0624
cifar100,rwalk,1,7,0.5004234913131953,0.35732984293193715,0.0764
cifar100,rwalk,1,8,0.5656628401383109,0.41304347826086957,0.0736
cifar100,rwalk,1,9,0.6324535320188133,0.4211287988422576,0.0691
cifar100,rwalk,1,10,0.7000600512799795,0.4522111269614836,0.0701
cifar100,rwalk,1,11,0.766425910442461,0.5047489823609227,0.0737
cifar100,rwalk,1,12,0.8343014836783769,0.5019815059445178,0.0757
cifar100,rwalk,1,13,0.9021825561523438,0.622,0.1
cifar100,rwalk,1,14,0.9792857200613945,0.7835905156191193,0.2657
cifar100,rwalk,0,0,0.0,0.0,0.0
cifar100,rwalk,0,1,0.12078075607617696,0.08333333333333333,0.0024
cifar100,rwalk,0,2,0.17503766660337094,0.16666666666666666,0.0162
cifar100,rwalk,0,3,0.23534977436065674,0.221875,0.032
cifar100,rwalk,0,4,0.3012426926684474,0.23715415019762845,0.0506
cifar100,rwalk,0,5,0.36813706982043365,0.27906976744186046,0.0645
cifar100,rwalk,0,6,0.43448332609953705,0.33185185185185184,0.0675
cifar100,rwalk,0,7,0.4998215150192689,0.36752136752136755,0.0819
cifar100,rwalk,0,8,0.5655774850806622,0.3910690121786198,0.0739
cifar100,rwalk,0,9,0.6330381853307189,0.42160737812911725,0.0759
cifar100,rwalk,0,10,0.6990451335278739,0.4519104084321476,0.0759
cifar100,rwalk,0,11,0.7676716493756583,0.5056179775280899,0.0712
cifar100,rwalk,0,12,0.8343077810187088,0.5421052631578948,0.076
cifar100,rwalk,0,13,0.9008234631415852,0.6670391061452514,0.0895
cifar100,rwalk,0,14,0.9785245128160113,0.8197752808988764,0.2225
cifar100,rwalk,3,0,0.0,0.0,0.0
cifar100,rwalk,3,1,0.11645765815462385,0.0,0.0014
cifar100,rwalk,3,2,0.17539218022273137,0.12307692307692308,0.013
cifar100,rwalk,3,3,0.23451772313209096,0.21656050955414013,0.0314
cifar100,rwalk,3,4,0.3013405177904212,0.2111801242236025,0.0483
cifar100,rwalk,3,5,0.3692104529416006,0.26163723916532905,0.0623
cifar100,rwalk,3,6,0.4339862363558289,0.3191489361702128,0.0705
cifar100,rwalk,3,7,0.5000777279038027,0.3578313253012048,0.083
cifar100,rwalk,3,8,0.5656831937276495,0.41482444733420026,0.0769
cifar100,rwalk,3,9,0.6328933183536973,0.43459302325581395,0.0688
cifar100,rwalk,3,10,0.7002422428932511,0.48179271708683474,0.0714
cifar100,rwalk,3,11,0.7669443780664339,0.49646393210749645,0.0707
cifar100,rwalk,3,12,0.8333654816217398,0.5521628498727735,0.0786
cifar100,rwalk,3,13,0.900333335916832,0.6571428571428571,0.0945
cifar100,rwalk,3,14,0.9798947212791775,0.819371727748691,0.2292
cifar100,rwalk,4,0,0.0,0.0,0.0
cifar100,rwalk,4,1,0.12560439109802246,0.0,0.0008
cifar100,rwalk,4,2,0.17369499206542968,0.13333333333333333,0.0105
cifar100,rwalk,4,3,0.23730018615722656,0.172,0.025
cifar100,rwalk,4,4,0.30361613821476063,0.25,0.0376
cifar100,rwalk,4,5,0.36818064942350703,0.27079303675048355,0.0517
cifar100,rwalk,4,6,0.4329187807829484,0.3130434782608696,0.069
cifar100,rwalk,4,7,0.4996345043182373,0.2994791666666667,0.0768
cifar100,rwalk,4,8,0.5668352494976915,0.34610123119015046,0.0731
cifar100,rwalk,4,9,0.6340014212472098,0.43142857142857144,0.07
cifar100,rwalk,4,10,0.70148501775961,0.4823008849557522,0.0678
cifar100,rwalk,4,11,0.766503837186174,0.4823196605374823,0.0707
cifar100,rwalk,4,12,0.8341022280592415,0.5376884422110553,0.0796
cifar100,rwalk,4,13,0.9018502092074775,0.6082164328657315,0.0998
cifar100,rwalk,4,14,0.9788280082212257,0.7952167414050823,0.2676
cifar100,sdlora,2,0,0.0556822344660759,0.5,0.0002
cifar100,sdlora,2,1,0.11398448286385372,0.12413793103448276,0.0145
cifar100,sdlora,2,2,0.17026880946728068,0.1724770642201835,0.0545
cifar100,sdlora,2,3,0.2340227589103746,0.22732919254658385,0.0805
cifar100,sdlora,2,4,0.30143177198327104,0.2858695652173913,0.092
cifar100,sdlora,2,5,0.36628572340346044,0.3793836344314559,0.0941
cifar100,sdlora,2,6,0.4341824152088499,0.4130688448074679,0.0857
cifar100,sdlora,2,7,0.4989334763853458,0.48412698412698413,0.0882
cifar100,sdlora,2,8,0.5650396670544648,0.508819538670285,0.0737
cifar100,sdlora,2,9,0.6321808758903952,0.5602941176470588,0.068
cifar100,sdlora,2,10,0.699540516501364,0.6217457886676876,0.0653
cifar100,sdlora,2,11,0.7668290291025506,0.6694772344013491,0.0593
cifar100,sdlora,2,12,0.8329598636084066,0.8006700167504187,0.0597
cifar100,sdlora,2,13,0.9008809657184624,0.8236196319018405,0.0652
cifar100,sdlora,2,14,0.9716307238781849,0.9445005045408678,0.0991
cifar100,sdlora,1,0,0.0,0.0,0.0
cifar100,sdlora,1,1,0.11402938121885765,0.07874015748031496,0.0127
cifar100,sdlora,1,2,0.1677164288074798,0.16159695817490494,0.0526
cifar100,sdlora,1,3,0.2345550617208005,0.20078740157480315,0.0762
cifar100,sdlora,1,4,0.3003323452195337,0.2913553895410886,0.0937
cifar100,sdlora,1,5,0.36656079177936,0.3222106360792492,0.0959
cifar100,sdlora,1,6,0.43229189398568435,0.41675977653631285,0.0895
cifar100,sdlora,1,7,0.4987928295567025,0.4649321266968326,0.0884
cifar100,sdlora,1,8,0.5663566640835864,0.5033738191632928,0.0741
cifar100,sdlora,1,9,0.6315797328948974,0.58125,0.064
cifar100,sdlora,1,10,0.6987272825754486,0.6460032626427407,0.0613
cifar100,sdlora,1,11,0.765199053632746,0.6899488926746167,0.0587
cifar100,sdlora,1,12,0.8338395494201872,0.7630662020905923,0.0574
cifar100,sdlora,1,13,0.9015437838098919,0.8454404945904173,0.0647
cifar100,sdlora,1,14,0.9736551773677233,0.9341155234657039,0.1108
cifar100,sdlora,0,0,0.057822335511446,0.0,0.0002
cifar100,sdlora,0,1,0.11299866217154043,0.10185185185185185,0.0108
cifar100,sdlora,0,2,0.17107381184895834,0.18476190476190477,0.0525
cifar100,sdlora,0,3,0.2346337998139503,0.22764227642276422,0.0738
cifar100,sdlora,0,4,0.2997681320354503,0.27741935483870966,0.093
cifar100,sdlora,0,5,0.36693838337027274,0.33459000942507067,0.1061
cifar100,sdlora,0,6,0.4336898950273479,0.4044823906083244,0.0937
cifar100,sdlora,0,7,0.49884536996873147,0.44655581947743467,0.0842
cifar100,sdlora,0,8,0.5664760103716759,0.5121951219512195,0.0738
cifar100,sdlora,0,9,0.6336056668482567,0.5467511885895404,0.0631
cifar100,sdlora,0,10,0.6997297071591142,0.6055646481178396,0.0611
cifar100,sdlora,0,11,0.7661855386301009,0.726078799249531,0.0533
cifar100,sdlora,0,12,0.8334891536154109,0.7990654205607477,0.0642
cifar100,sdlora,0,13,0.9006949965112555,0.8594436310395315,0.0683
cifar100,sdlora,0,14,0.9724862021014782,0.9479882237487733,0.1019
cifar100,sdlora,3,0,0.05603741854429245,0.0,0.0001
cifar100,sdlora,3,1,0.11344238250486312,0.13709677419354838,0.0124
cifar100,sdlora,3,2,0.17060947775394283,0.1647940074906367,0.0534
cifar100,sdlora,3,3,0.23496329933198248,0.23994452149791956,0.0721
