dataset,method,run_id,task,accuracy_all,accuracy_seen,ace_all,ace_seen,brier_all,ece_all,ece_seen,sce_all,sce_seen
cifar100,ewc,2,8,0.25629997,0.28477776,0.0022681085607409476,0.0007966569731715648,0.8963955668652405,0.10680774166584014,0.08696413327587975,0.0024050647888183593,0.0017706697930230035
cifar100,ewc,2,9,0.28260002,0.28260002,0.0008264463151693349,0.0008264463151693349,0.8753874328104692,0.10316518158912656,0.10316518158912656,0.002086499038696289,0.002086499038696289
cifar100,ewc,1,0,0.0937,0.937,0.017899340198300313,8.108612459600292e-06,1.4182329401328202,0.6085816752910614,0.019843896865844708,0.016613949951171873,0.00032298864364624
cifar100,ewc,1,1,0.13769999,0.6885,0.015934582960676638,6.562293521616028e-05,1.1692107592244754,0.395732333856821,0.02055342316627503,0.013457091705322262,0.00031294975280761716
cifar100,ewc,1,2,0.17469999,0.5823333,0.01394356759963045,0.00014458982161905898,1.0707531132089347,0.3208836292743683,0.05560354804992675,0.010714198852539061,0.0009621382649739583
cifar100,ewc,1,3,0.1992,0.49800003,0.0119511027650442,0.00021971809167705943,1.0228464130488504,0.2730794757843018,0.05339588630199432,0.008540741180419923,0.0010119900131225588
cifar100,ewc,1,4,0.21270001,0.42539996,0.009965591524957679,0.0002621055346019559,0.9839215896912399,0.2291530452728272,0.07783523349761963,0.006941843017578125,0.0016091282348632812
cifar100,ewc,1,5,0.24129999,0.4021667,0.007988771546073258,0.00022372104391222804,0.9384987717058993,0.1710078184455633,0.05163032747308414,0.005177410614013672,0.0009630495707194011
cifar100,ewc,1,6,0.2484,0.35485712,0.0059738600458353755,0.00020773894011442135,0.9135639629830741,0.13096313212513924,0.04790890276857785,0.003550658813476562,0.0009105135890415744
cifar100,ewc,1,7,0.2683,0.335375,0.003993975346144289,0.00022010624129092373,0.8850984218743615,0.09610336310863495,0.05214742895960808,0.0026012419891357423,0.0009992389297485357
cifar100,ewc,1,8,0.26089996,0.28988886,0.0022411257362663743,0.0008566232801394329,0.9005927377532004,0.11494966776371002,0.09151422048939598,0.002408206100463868,0.001836766357421875
cifar100,ewc,1,9,0.2788,0.2788,0.0006907082523703574,0.0006907082523703574,0.8867630967931164,0.10654466567039489,0.10654466567039489,0.002156924751281738,0.002156924751281738
